window,model,target,n_slates,recall@5,ndcg@5,hitrate@5,recall@10,ndcg@10,hitrate@10,recall@20,ndcg@20,hitrate@20,mrr,map@10,coverage_catalogue,diversite,nouveaute,concentration_top10,train_seconds,peak_memory_mb
2,pointwise_conversion,purchased_after,8220,0.022019464720194646,0.014444437604269833,0.022019464720194646,0.022019464720194646,0.014444437604269833,0.022019464720194646,0.022019464720194646,0.014444437604269833,0.022019464720194646,0.01196066504460665,0.011934306569343064,0.39903846153846156,0.010097323600973237,6.9479072089418255,0.7132603406326034,1.0002,46.66
2,RRF,purchased_after,8220,0.022019464720194646,0.013108585008723087,0.022019464720194646,0.022019464720194646,0.013108585008723087,0.022019464720194646,0.022019464720194646,0.013108585008723087,0.022019464720194646,0.010196674776966747,0.010216950527169503,0.25961538461538464,0.006569343065693431,4.319723027216271,0.917639902676399,0.0,46.66
3,popularite_globale_v1,purchased_after,7635,0.01807465618860511,0.01123894081938409,0.01807465618860511,0.01807465618860511,0.01123894081938409,0.01807465618860511,0.01807465618860511,0.01123894081938409,0.01807465618860511,0.009004584151931892,0.00899803536345776,0.15865384615384615,0.004322200392927309,4.182913589611358,0.9346430910281598,0.0,65.158
3,popularite_recente,purchased_after,7635,0.01807465618860511,0.011832949015326432,0.01807465618860511,0.01807465618860511,0.011832949015326432,0.01807465618860511,0.01807465618860511,0.011832949015326432,0.01807465618860511,0.009814450993232918,0.009724950884086444,0.2403846153846154,0.006548788474132285,5.194516281485482,0.9147347740667976,0.0,65.158
3,popularite_categorie,purchased_after,7635,0.01807465618860511,0.011099136968018819,0.01807465618860511,0.01807465618860511,0.011099136968018819,0.01807465618860511,0.01807465618860511,0.011099136968018819,0.01807465618860511,0.00891290111329404,0.00878629120279415,0.20192307692307693,0.00550098231827112,5.280073745606525,0.9245579567779961,0.0195,65.158
3,cooccurrence,purchased_after,7635,0.01807465618860511,0.011009190671792582,0.01807465618860511,0.01807465618860511,0.011009190671792582,0.01807465618860511,0.01807465618860511,0.011009190671792582,0.01807465618860511,0.008698974023139051,0.00869242523466492,0.34134615384615385,0.009299279633267845,4.4093543136965145,0.9077930582842174,2.8008,65.158
3,hybride_popularite_affinite,purchased_after,7635,0.01807465618860511,0.01124910219085147,0.01807465618860511,0.01807465618860511,0.01124910219085147,0.01807465618860511,0.01807465618860511,0.01124910219085147,0.01807465618860511,0.009013315869897402,0.00900676708142327,0.17307692307692307,0.004715127701375246,4.195145343420092,0.9273084479371316,0.0,65.158
3,LightGBM_LambdaRank,purchased_after,7635,0.01807465618860511,0.01149802934640916,0.01807465618860511,0.01807465618860511,0.01149802934640916,0.01807465618860511,0.01807465618860511,0.01149802934640916,0.01807465618860511,0.009395328530888453,0.00932984064614713,0.46634615384615385,0.012704649639816634,7.574750526852586,0.7680419122462344,2.01,65.158
3,CatBoostRanker,purchased_after,7635,0.01807465618860511,0.011557428698478629,0.01807465618860511,0.01807465618860511,0.011557428698478629,0.01807465618860511,0.01807465618860511,0.011557428698478629,0.01807465618860511,0.009430255402750491,0.009390962671905697,0.44711538461538464,0.01218074656188605,6.536827036540259,0.7449901768172889,19.2653,65.158
3,XGBoost_Ranker,purchased_after,7635,0.01807465618860511,0.011425565723075305,0.01807465618860511,0.01807465618860511,0.011425565723075305,0.01807465618860511,0.01807465618860511,0.011425565723075305,0.01807465618860511,0.009312377210216109,0.009207596594629993,0.40865384615384615,0.011132940406024885,7.788923597996659,0.7950229207596594,3.4279,65.158
3,pointwise_conversion,purchased_after,7635,0.01807465618860511,0.010978545410204491,0.01807465618860511,0.01807465618860511,0.010978545410204491,0.01807465618860511,0.01807465618860511,0.010978545410204491,0.01807465618860511,0.0086749617987339,0.008640034926871862,0.5144230769230769,0.01401440733464309,7.756543001089844,0.798166339227243,1.3415,65.158
3,RRF,purchased_after,7635,0.01807465618860511,0.01111488146884197,0.01807465618860511,0.01807465618860511,0.01111488146884197,0.01807465618860511,0.01807465618860511,0.01111488146884197,0.01807465618860511,0.008864876664483738,0.008803754638725169,0.23076923076923078,0.006286836935166994,4.222930974436756,0.9244269810085134,0.0,65.158
4,popularite_globale_v1,purchased_after,7934,0.017267456516259137,0.010579543072552534,0.017267456516259137,0.017267456516259137,0.010579543072552534,0.017267456516259137,0.017267456516259137,0.010579543072552534,0.017267456516259137,0.008402655239055541,0.008411057894294596,0.16826923076923078,0.004411394000504159,4.5303535516658355,0.9416435593647593,0.0,82.315
4,popularite_recente,purchased_after,7934,0.017267456516259137,0.011134312137902414,0.017267456516259137,0.017267456516259137,0.011134312137902414,0.017267456516259137,0.017267456516259137,0.011134312137902414,0.017267456516259137,0.009165196201999832,0.00910007562389715,0.27884615384615385,0.007310310057978321,5.772129277630329,0.8652634232417444,0.0,82.315
4,popularite_categorie,purchased_after,7934,0.017267456516259137,0.01041652210018785,0.017267456516259137,0.017267456516259137,0.01041652210018785,0.017267456516259137,0.017267456516259137,0.01041652210018785,0.017267456516259137,0.008203092177127972,0.008165280228552223,0.22596153846153846,0.005923871943534157,6.75321203606937,0.9122762793042601,0.0254,82.315
4,cooccurrence,purchased_after,7934,0.017267456516259137,0.010307859293089682,0.017267456516259137,0.017267456516259137,0.010307859293089682,0.017267456516259137,0.017267456516259137,0.010307859293089682,0.017267456516259137,0.00803924039996639,0.008058146374254265,0.3125,0.008192588858079154,4.770579224660643,0.8826569195865893,3.2956,82.315
4,hybride_popularite_affinite,purchased_after,7934,0.017267456516259137,0.010898377121364003,0.017267456516259137,0.017267456516259137,0.010898377121364003,0.017267456516259137,0.017267456516259137,0.010898377121364003,0.017267456516259137,0.008845895302915721,0.008822788001008318,0.1778846153846154,0.004663473657675826,4.497152472588507,0.935089488278296,0.0,82.315
4,LightGBM_LambdaRank,purchased_after,7934,0.017267456516259137,0.01104690179674496,0.017267456516259137,0.017267456516259137,0.01104690179674496,0.017267456516259137,0.017267456516259137,0.01104690179674496,0.017267456516259137,0.009011847743887068,0.008984539114360137,0.42788461538461536,0.011217544744139147,7.408889070127368,0.690320141164608,2.3382,82.315
4,CatBoostRanker,purchased_after,7934,0.017267456516259137,0.011207790462289632,0.017267456516259137,0.017267456516259137,0.011207790462289632,0.017267456516259137,0.017267456516259137,0.011207790462289632,0.017267456516259137,0.00925552474581968,0.009190404167717,0.38461538461538464,0.01008318628686665,6.560665211619976,0.7430047895134863,24.0571,82.315
