window,model,target,n_slates,recall@5,ndcg@5,hitrate@5,recall@10,ndcg@10,hitrate@10,recall@20,ndcg@20,hitrate@20,mrr,map@10,coverage_catalogue,diversite,nouveaute,concentration_top10,train_seconds,peak_memory_mb
2,popularite_globale_v1,added_to_cart_after,8220,0.02579075425790754,0.01490261336586543,0.02579075425790754,0.02579075425790754,0.01490261336586543,0.02579075425790754,0.02579075425790754,0.01490261336586543,0.02579075425790754,0.011370640713706406,0.011370640713706406,0.15865384615384615,0.0040145985401459855,4.200264705389172,0.9396593673965937,0.0,46.677
2,popularite_recente,added_to_cart_after,8220,0.02579075425790754,0.015782095385014253,0.02579075425790754,0.02579075425790754,0.015782095385014253,0.02579075425790754,0.02579075425790754,0.015782095385014253,0.02579075425790754,0.012510137875101378,0.01249391727493917,0.2644230769230769,0.006690997566909975,6.273421118775781,0.9054744525547446,0.0,46.677
2,popularite_categorie,added_to_cart_after,8220,0.02579075425790754,0.016164293267783538,0.02579075425790754,0.02579075425790754,0.016164293267783538,0.02579075425790754,0.02579075425790754,0.016164293267783538,0.02579075425790754,0.013043390105433901,0.013016017842660179,0.20192307692307693,0.0051094890510948905,6.886029678488476,0.9295620437956205,0.0128,46.677
2,cooccurrence,added_to_cart_after,8220,0.02579075425790754,0.01473649624076455,0.02579075425790754,0.02579075425790754,0.01473649624076455,0.02579075425790754,0.02579075425790754,0.01473649624076455,0.02579075425790754,0.011145579886455799,0.011155717761557176,0.34615384615384615,0.008759124087591242,4.5083130232863216,0.8603406326034063,1.9328,46.677
2,hybride_popularite_affinite,added_to_cart_after,8220,0.02579075425790754,0.015607896249550703,0.02579075425790754,0.02579075425790754,0.015607896249550703,0.02579075425790754,0.02579075425790754,0.015607896249550703,0.02579075425790754,0.012293187347931871,0.012293187347931873,0.16346153846153846,0.00413625304136253,4.319108654189482,0.9021897810218978,0.0,46.677
2,LightGBM_LambdaRank,added_to_cart_after,8220,0.02579075425790754,0.016165104877175342,0.02579075425790754,0.02579075425790754,0.016165104877175342,0.02579075425790754,0.02579075425790754,0.016165104877175342,0.02579075425790754,0.013029197080291969,0.01297242497972425,0.42788461538461536,0.010827250608272505,9.083331540989564,0.7568126520681265,1.6557,46.677
2,CatBoostRanker,added_to_cart_after,8220,0.02579075425790754,0.015592552202770824,0.02579075425790754,0.02579075425790754,0.015592552202770824,0.02579075425790754,0.02579075425790754,0.015592552202770824,0.02579075425790754,0.012293187347931873,0.012246553122465531,0.4326923076923077,0.010948905109489052,7.327719075216168,0.7182481751824817,13.0979,46.677
2,XGBoost_Ranker,added_to_cart_after,8220,0.02579075425790754,0.01640521388642803,0.02579075425790754,0.02579075425790754,0.01640521388642803,0.02579075425790754,0.02579075425790754,0.01640521388642803,0.02579075425790754,0.013347526358475264,0.013331305758313058,0.42788461538461536,0.010827250608272505,9.512512065734542,0.774330900243309,2.5735,46.677
2,pointwise_conversion,added_to_cart_after,8220,0.02579075425790754,0.017193429961622354,0.02579075425790754,0.02579075425790754,0.017193429961622354,0.02579075425790754,0.02579075425790754,0.017193429961622354,0.02579075425790754,0.014375506893755066,0.014353203568532036,0.40865384615384615,0.010340632603406326,8.082403264294717,0.7380778588807786,1.1756,46.677
2,RRF,added_to_cart_after,8220,0.02579075425790754,0.015188316162167967,0.02579075425790754,0.02579075425790754,0.015188316162167967,0.02579075425790754,0.02579075425790754,0.015188316162167967,0.02579075425790754,0.011729521492295213,0.011749797242497974,0.25961538461538464,0.006569343065693431,4.319723027216271,0.917639902676399,0.0,46.677
