window,model,target,segment_type,segment_value,wape_micro,mae,rmse,forecast_bias,n
5,GLM_Poisson,margin_window_xof_7j,treatment_group,traitement_15pct,0.36395819551547537,16292.708279739192,31328.40675310534,-0.05034948666943213,73
5,GLM_Poisson,margin_window_xof_7j,treatment_group,traitement_5pct,0.2606719615714501,18087.05870007222,40886.68561438572,0.01562192756178793,74
5,GLM_Tweedie,margin_window_xof_7j,categorie,Alimentation & Epicerie,1.6080998784708913,6641.89472555136,11129.315135423272,1.5271470401928198,40
5,GLM_Tweedie,margin_window_xof_7j,categorie,Beaute & Soins,0.3411432019319823,6066.15593318498,11801.833847980904,-0.21644433985723796,39
5,GLM_Tweedie,margin_window_xof_7j,categorie,Bebe & Enfant,0.3141688437928606,8597.365054181826,16949.60011670894,-0.05009721584039125,42
5,GLM_Tweedie,margin_window_xof_7j,categorie,Electronique & High-Tech,0.3867094787066598,79573.70663137057,159379.720652545,-0.022204305533303888,42
5,GLM_Tweedie,margin_window_xof_7j,categorie,Maison & Cuisine,0.2500979184417093,9120.53962749245,19897.69825207229,0.09606308613874577,32
5,GLM_Tweedie,margin_window_xof_7j,categorie,Mode & Vetements,0.36027119026951104,15232.626195785197,28193.31172620237,-0.22261073828025446,34
5,GLM_Tweedie,margin_window_xof_7j,categorie,Sport & Loisirs,0.3005605757243366,10796.286160306034,18687.08787599534,0.10456876974946927,30
5,GLM_Tweedie,margin_window_xof_7j,categorie,Telephonie & Accessoires,0.3233745441872373,40564.994074639566,85610.27268650082,0.11265868664362719,41
5,GLM_Tweedie,margin_window_xof_7j,classe_abc,A,0.3402259455270193,131315.05189587685,194287.3631013532,0.04087939857053097,36
5,GLM_Tweedie,margin_window_xof_7j,classe_abc,B,0.2848054406974598,22713.723760980418,34293.034438825794,-0.0878350463177562,50
5,GLM_Tweedie,margin_window_xof_7j,classe_abc,C,0.7149517556448566,5323.517408947384,10204.359607316695,0.07478008681254454,214
5,GLM_Tweedie,margin_window_xof_7j,treatment_group,controle_0pct,0.3834740538221092,31150.4703000135,107110.08642827623,0.010541561222678637,76
5,GLM_Tweedie,margin_window_xof_7j,treatment_group,traitement_10pct,0.40949405437072994,26056.755488371018,66079.00861619588,0.07761682631483191,77
5,GLM_Tweedie,margin_window_xof_7j,treatment_group,traitement_15pct,0.3578404022024967,16018.843250754391,31909.272025507064,-0.06077869195477936,73
5,GLM_Tweedie,margin_window_xof_7j,treatment_group,traitement_5pct,0.28416694028916895,19717.287960873815,46139.836916777334,0.017559017438914613,74
5,LightGBM_Poisson,margin_window_xof_7j,categorie,Alimentation & Epicerie,0.521345690355391,2153.3010712326127,2725.3622658357717,0.3803385011923803,40
5,LightGBM_Poisson,margin_window_xof_7j,categorie,Beaute & Soins,0.21691685553141427,3857.1821532356807,5474.726189360361,0.018087963936369213,39
5,LightGBM_Poisson,margin_window_xof_7j,categorie,Bebe & Enfant,0.21477200400366658,5877.327934704908,9623.799393801259,0.0255339096046421,42
5,LightGBM_Poisson,margin_window_xof_7j,categorie,Electronique & High-Tech,0.1408782262081635,28988.693736001787,53789.26425359689,-0.006500686194738532,42
5,LightGBM_Poisson,margin_window_xof_7j,categorie,Maison & Cuisine,0.19801715895767585,7221.265000723653,12317.820660222402,0.001974171313044592,32
5,LightGBM_Poisson,margin_window_xof_7j,categorie,Mode & Vetements,0.20249820308761732,8561.826524747548,16499.38000056502,0.06488025074794639,34
5,LightGBM_Poisson,margin_window_xof_7j,categorie,Sport & Loisirs,0.13717182620844484,4927.280583320443,7381.1495000712475,0.0350594920110258,30
5,LightGBM_Poisson,margin_window_xof_7j,categorie,Telephonie & Accessoires,0.16699882629534196,20948.793035545536,49450.103304790726,-0.0025476002720382016,41
5,LightGBM_Poisson,margin_window_xof_7j,classe_abc,A,0.13527294132616294,52210.51934424649,78014.10995403267,-0.0029654648961077224,36
5,LightGBM_Poisson,margin_window_xof_7j,classe_abc,B,0.13920939485248446,11102.188679644782,16757.965975786978,0.011393024543969123,50
5,LightGBM_Poisson,margin_window_xof_7j,classe_abc,C,0.4990137315754705,3715.6469179514847,6743.846430146252,0.10327972222500446,214
5,LightGBM_Poisson,margin_window_xof_7j,treatment_group,controle_0pct,0.14814197743122076,12033.910044660372,35757.662568833555,-0.02122915037526012,76
5,LightGBM_Poisson,margin_window_xof_7j,treatment_group,traitement_10pct,0.1994406424278034,12690.724074543159,34074.247915687556,0.0017775087858535245,77
5,LightGBM_Poisson,margin_window_xof_7j,treatment_group,traitement_15pct,0.1834859569917617,8213.809188886456,14002.579273920896,0.020661228731528872,73
5,LightGBM_Poisson,margin_window_xof_7j,treatment_group,traitement_5pct,0.14382186347952325,9979.264633702809,23820.407257073006,0.04355376378207029,74
5,LightGBM_Tweedie,margin_window_xof_7j,categorie,Alimentation & Epicerie,0.20474745107612732,845.6632784934518,1812.8218005743734,0.04101604232715148,40
5,LightGBM_Tweedie,margin_window_xof_7j,categorie,Beaute & Soins,0.17271480380710685,3071.1880697896963,5564.068335424534,-0.0007466707338090518,39
5,LightGBM_Tweedie,margin_window_xof_7j,categorie,Bebe & Enfant,0.15951226683067482,4365.121544221487,7593.462771135566,-0.025976269722454357,42
5,LightGBM_Tweedie,margin_window_xof_7j,categorie,Electronique & High-Tech,0.1400130208405381,28810.659315098605,54750.45531768684,-0.007183909264913022,42
5,LightGBM_Tweedie,margin_window_xof_7j,categorie,Maison & Cuisine,0.15572699470270773,5679.032576944008,11958.713083908657,-0.05354164852350648,32
5,LightGBM_Tweedie,margin_window_xof_7j,categorie,Mode & Vetements,0.1910399792713555,8077.361363572181,17179.66061137755,0.07938032737973727,34
5,LightGBM_Tweedie,margin_window_xof_7j,categorie,Sport & Loisirs,0.10687644946515831,3839.055503013219,6334.3764161841655,0.007725293201596104,30
5,LightGBM_Tweedie,margin_window_xof_7j,categorie,Telephonie & Accessoires,0.1592553784983452,19977.433602192672,49532.57141312554,-0.0033432940901007065,41
5,LightGBM_Tweedie,margin_window_xof_7j,classe_abc,A,0.13443207656426703,51885.9756070699,78741.05811551507,0.002079748076720383,36
5,LightGBM_Tweedie,margin_window_xof_7j,classe_abc,B,0.13574176878295147,10825.639536282686,16758.929153981815,0.006925632007070588,50
5,LightGBM_Tweedie,margin_window_xof_7j,classe_abc,C,0.3316185955469219,2469.225863963959,6419.5379193349945,-0.06240322282216998,214
