window,model,target,n_slates,recall@5,ndcg@5,hitrate@5,recall@10,ndcg@10,hitrate@10,recall@20,ndcg@20,hitrate@20,mrr,map@10,coverage_catalogue,diversite,nouveaute,concentration_top10,train_seconds,peak_memory_mb
2,LightGBM_LambdaRank,viewed_after_impression,8220,0.019464720194647202,0.011635827529329356,0.019464720194647202,0.019464720194647202,0.011635827529329356,0.019464720194647202,0.019464720194647202,0.011635827529329356,0.019464720194647202,0.009075425790754257,0.009085563665855638,0.41346153846153844,0.010462287104622872,8.08795619842145,0.7390510948905109,1.5921,46.666
2,CatBoostRanker,viewed_after_impression,8220,0.019464720194647202,0.011981765953919152,0.019464720194647202,0.019464720194647202,0.011981765953919152,0.019464720194647202,0.019464720194647202,0.011981765953919152,0.019464720194647202,0.009531630170316302,0.009541768045417679,0.39903846153846156,0.010097323600973237,6.698703947919934,0.7610705596107056,12.9492,46.666
2,XGBoost_Ranker,viewed_after_impression,8220,0.019464720194647202,0.01228237097512419,0.019464720194647202,0.019464720194647202,0.01228237097512419,0.019464720194647202,0.019464720194647202,0.01228237097512419,0.019464720194647202,0.009977696674776966,0.009941200324412003,0.3894230769230769,0.009854014598540146,6.933108395448363,0.7543795620437956,2.6328,46.666
2,pointwise_conversion,viewed_after_impression,8220,0.019464720194647202,0.011935784757333187,0.019464720194647202,0.019464720194647202,0.011935784757333187,0.019464720194647202,0.019464720194647202,0.011935784757333187,0.019464720194647202,0.009472830494728305,0.009466747769667477,0.40865384615384615,0.010340632603406326,7.0072004275647135,0.7694647201946472,1.1543,46.666
2,RRF,viewed_after_impression,8220,0.019464720194647202,0.011093769783991838,0.019464720194647202,0.019464720194647202,0.011093769783991838,0.019464720194647202,0.019464720194647202,0.011093769783991838,0.019464720194647202,0.008394160583941606,0.00838807785888078,0.25961538461538464,0.006569343065693431,4.319723027216271,0.917639902676399,0.0,46.666
3,popularite_globale_v1,viewed_after_impression,7635,0.01899148657498363,0.011303052096752078,0.01899148657498363,0.01899148657498363,0.011303052096752078,0.01899148657498363,0.01899148657498363,0.011303052096752078,0.01899148657498363,0.008784108273302772,0.00879502292075966,0.15865384615384615,0.004322200392927309,4.182913589611358,0.9346430910281598,0.0,65.159
3,popularite_recente,viewed_after_impression,7635,0.01899148657498363,0.011396319850887536,0.01899148657498363,0.01899148657498363,0.011396319850887536,0.01899148657498363,0.01899148657498363,0.011396319850887536,0.01899148657498363,0.008912901113294038,0.008923815760750927,0.2403846153846154,0.006548788474132285,5.194516281485482,0.9147347740667976,0.0,65.159
3,popularite_categorie,viewed_after_impression,7635,0.01899148657498363,0.011291381351675813,0.01899148657498363,0.01899148657498363,0.011291381351675813,0.01899148657498363,0.01899148657498363,0.011291381351675813,0.01899148657498363,0.00880157170923379,0.00880157170923379,0.20192307692307693,0.00550098231827112,5.280073745606525,0.9245579567779961,0.0176,65.159
3,cooccurrence,viewed_after_impression,7635,0.01899148657498363,0.011354964423447326,0.01899148657498363,0.01899148657498363,0.011354964423447326,0.01899148657498363,0.01899148657498363,0.011354964423447326,0.01899148657498363,0.008858327876009604,0.00886924252346649,0.34134615384615385,0.009299279633267845,4.4093543136965145,0.9077930582842174,2.3799,65.159
3,hybride_popularite_affinite,viewed_after_impression,7635,0.01899148657498363,0.011405703690792399,0.01899148657498363,0.01899148657498363,0.011405703690792399,0.01899148657498363,0.01899148657498363,0.011405703690792399,0.01899148657498363,0.008925998690242304,0.008936913337699193,0.17307692307692307,0.004715127701375246,4.195145343420092,0.9273084479371316,0.0,65.159
