window,model,target,segment_type,segment_value,wape_micro,mae,rmse,forecast_bias,n
4,GLM_Poisson,units_sold_window_7j,categorie,Maison & Cuisine,0.6856312574366533,1.4783923988477836,2.1654760051483244,0.553851869869117,32
4,GLM_Poisson,units_sold_window_7j,categorie,Mode & Vetements,0.3084910580274837,1.8509463481649022,2.7161168670261113,-0.09136668039067189,34
4,GLM_Poisson,units_sold_window_7j,categorie,Sport & Loisirs,0.3302105130213868,0.924589436459883,1.3824093275003195,0.2613645645685644,30
4,GLM_Poisson,units_sold_window_7j,categorie,Telephonie & Accessoires,0.31765155995657246,1.4056081528078332,2.1636797814570703,0.11629638901207916,40
4,GLM_Poisson,units_sold_window_7j,classe_abc,A,0.23607045741028157,2.3148019851619277,2.887521752566335,0.0693069489776334,36
4,GLM_Poisson,units_sold_window_7j,classe_abc,B,0.29539086966841904,2.4103894964942993,3.231284293729003,0.07321294124764087,50
4,GLM_Poisson,units_sold_window_7j,classe_abc,C,0.5003517513956952,1.0735246497081348,1.7131304818427469,0.14723070109699832,213
4,GLM_Poisson,units_sold_window_7j,treatment_group,controle_0pct,0.31057847546540235,1.0747649874658003,1.5703621008810167,0.15779468447562672,76
4,GLM_Poisson,units_sold_window_7j,treatment_group,traitement_10pct,0.3744627324991161,1.5274137772990262,2.219655679764138,0.1562654917518104,76
4,GLM_Poisson,units_sold_window_7j,treatment_group,traitement_15pct,0.3531646184399411,1.5384431323822092,2.1706229313096004,0.10869988943929468,73
4,GLM_Poisson,units_sold_window_7j,treatment_group,traitement_5pct,0.37443780395213777,1.6546102958425546,2.705169590957487,-0.008832433891059522,74
4,GLM_Tweedie,units_sold_window_7j,categorie,Alimentation & Epicerie,0.3712824646279732,1.6243607827473827,2.7677979661465857,-0.12245050496231227,40
4,GLM_Tweedie,units_sold_window_7j,categorie,Beaute & Soins,0.35577796117207283,0.985231277091894,1.3425091983928377,0.3100252482599544,39
4,GLM_Tweedie,units_sold_window_7j,categorie,Bebe & Enfant,0.3445767709883984,1.4767575899502787,2.0276640782801434,0.15201460935054292,42
4,GLM_Tweedie,units_sold_window_7j,categorie,Electronique & High-Tech,0.3621169212154414,1.9054247521098227,2.798154284179723,0.06821173523747706,42
4,GLM_Tweedie,units_sold_window_7j,categorie,Maison & Cuisine,0.6742793445281798,1.4539148366388877,2.1540404727607068,0.5467659875792813,32
4,GLM_Tweedie,units_sold_window_7j,categorie,Mode & Vetements,0.31235994995700467,1.8741596997420282,2.7960544881400313,-0.10360830508692154,34
4,GLM_Tweedie,units_sold_window_7j,categorie,Sport & Loisirs,0.3437740750558951,0.9625674101565062,1.4482535125528924,0.27769360900360507,30
4,GLM_Tweedie,units_sold_window_7j,categorie,Telephonie & Accessoires,0.3131882246324201,1.385857893998459,2.1586656107199524,0.12980898629029555,40
4,GLM_Tweedie,units_sold_window_7j,classe_abc,A,0.2587143240941181,2.5368376779228803,3.075902423100555,0.10187748242872881,36
4,GLM_Tweedie,units_sold_window_7j,classe_abc,B,0.3141868422128761,2.5637646324570693,3.3447295525247305,0.09054148981822917,50
4,GLM_Tweedie,units_sold_window_7j,classe_abc,C,0.48248088420838764,1.0351819910010946,1.7359552918168173,0.09733226500217809,213
4,GLM_Tweedie,units_sold_window_7j,treatment_group,controle_0pct,0.32688431765218146,1.1311917834542595,1.70063615383305,0.15811300073207948,76
4,GLM_Tweedie,units_sold_window_7j,treatment_group,traitement_10pct,0.3664147941301075,1.494586660267544,2.1607461336033253,0.140429059639015,76
4,GLM_Tweedie,units_sold_window_7j,treatment_group,traitement_15pct,0.3589352999023709,1.5635811694377253,2.2512289026585037,0.11968407294590108,73
4,GLM_Tweedie,units_sold_window_7j,treatment_group,traitement_5pct,0.38626166672629747,1.7068589867499901,2.8409314453542955,-0.01771173892432404,74
4,LightGBM_Poisson,units_sold_window_7j,categorie,Alimentation & Epicerie,0.1647218006505541,0.7206578778461743,1.339961862665077,-0.0014985839069454382,40
4,LightGBM_Poisson,units_sold_window_7j,categorie,Beaute & Soins,0.24175555687355718,0.6694769267267737,1.0576090175819046,0.17827371064266356,39
4,LightGBM_Poisson,units_sold_window_7j,categorie,Bebe & Enfant,0.22689232646961927,0.9723956848697969,1.4432979098376324,0.03375399287755546,42
4,LightGBM_Poisson,units_sold_window_7j,categorie,Electronique & High-Tech,0.19259545306145512,1.0134189315852757,1.6383975733972682,0.0635002852438908,42
4,LightGBM_Poisson,units_sold_window_7j,categorie,Maison & Cuisine,0.35491697341529765,0.7652897239267356,1.112454768183743,0.2001536678842913,32
4,LightGBM_Poisson,units_sold_window_7j,categorie,Mode & Vetements,0.1709067159359737,1.0254402956158424,1.771022079413326,-0.011793468660405445,34
4,LightGBM_Poisson,units_sold_window_7j,categorie,Sport & Loisirs,0.2130565930880016,0.5965584606464045,0.912722850876986,0.10227174384434155,30
4,LightGBM_Poisson,units_sold_window_7j,categorie,Telephonie & Accessoires,0.2019502417673297,0.8936298198204339,1.389862430883124,0.1010723114240295,40
4,LightGBM_Poisson,units_sold_window_7j,classe_abc,A,0.16448042227735432,1.6128219184418355,1.9310447734018128,0.08236518151964821,36
4,LightGBM_Poisson,units_sold_window_7j,classe_abc,B,0.19244941986958053,1.5703872661357772,2.1694369862600014,0.012327995009342067,50
4,LightGBM_Poisson,units_sold_window_7j,classe_abc,C,0.2511058306464178,0.538757580307103,0.955870275797119,0.09383199204502406,213
4,LightGBM_Poisson,units_sold_window_7j,treatment_group,controle_0pct,0.17434994270064766,0.6033425648719781,1.1021137444749909,0.044047976173987244,76
4,LightGBM_Poisson,units_sold_window_7j,treatment_group,traitement_10pct,0.21620807957455013,0.8819013772119808,1.2793410023604355,0.08256316724411875,76
4,LightGBM_Poisson,units_sold_window_7j,treatment_group,traitement_15pct,0.21526415250293576,0.9377260341908709,1.4376925004685759,0.08174398977629849,73
4,LightGBM_Poisson,units_sold_window_7j,treatment_group,traitement_5pct,0.21407882838468933,0.9459969848891002,1.6299061797188714,0.04223903081506117,74
4,LightGBM_Tweedie,units_sold_window_7j,categorie,Alimentation & Epicerie,0.1359323798969346,0.5947041620490888,1.2353493274301266,0.0017106366992893163,40
4,LightGBM_Tweedie,units_sold_window_7j,categorie,Beaute & Soins,0.21860462395798164,0.6053666509605645,0.9626760421293301,0.16447773914897088,39
4,LightGBM_Tweedie,units_sold_window_7j,categorie,Bebe & Enfant,0.20824043589927094,0.8924590109968755,1.3593488471665005,0.03650392919792218,42
4,LightGBM_Tweedie,units_sold_window_7j,categorie,Electronique & High-Tech,0.18830383277109686,0.9908368343431524,1.6148237400403196,0.05529394414049802,42
4,LightGBM_Tweedie,units_sold_window_7j,categorie,Maison & Cuisine,0.28514498926569265,0.6148438831041498,1.0029721512667078,0.14378549410893945,32
4,LightGBM_Tweedie,units_sold_window_7j,categorie,Mode & Vetements,0.17617602613371003,1.05705615680226,1.7983072911857734,0.001810790785776891,34
4,LightGBM_Tweedie,units_sold_window_7j,categorie,Sport & Loisirs,0.1666824768289683,0.4667109351211112,0.7259790954357125,0.0896066354240662,30
4,LightGBM_Tweedie,units_sold_window_7j,categorie,Telephonie & Accessoires,0.17674598821643628,0.7821009978577306,1.3197421562073521,0.09542436281923398,40
4,LightGBM_Tweedie,units_sold_window_7j,classe_abc,A,0.15536465093929558,1.5234367161547595,1.8384513324753777,0.0883091298070691,36
4,LightGBM_Tweedie,units_sold_window_7j,classe_abc,B,0.18573652580482766,1.5156100505673935,2.125810056523661,0.01673825255142549,50
4,LightGBM_Tweedie,units_sold_window_7j,classe_abc,C,0.21175481098975482,0.4543283972878777,0.8783001215145526,0.07343318666675018,213
4,LightGBM_Tweedie,units_sold_window_7j,treatment_group,controle_0pct,0.15065135327588858,0.5213329725205091,1.0155761605471134,0.029592390073412474,76
4,LightGBM_Tweedie,units_sold_window_7j,treatment_group,traitement_10pct,0.20852789460720483,0.8505743069504408,1.2658060899460943,0.08952433165452864,76
4,LightGBM_Tweedie,units_sold_window_7j,treatment_group,traitement_15pct,0.19885263514032414,0.8662347667756586,1.3816625884148848,0.06985439416757824,73
4,LightGBM_Tweedie,units_sold_window_7j,treatment_group,traitement_5pct,0.1831684456203171,0.8094065097005904,1.5264601515989835,0.04223931933357978,74
4,LightGBM_L1,units_sold_window_7j,categorie,Alimentation & Epicerie,0.20543519196554932,0.8987789648492782,1.6686244434030182,0.03346903019538249,40
4,LightGBM_L1,units_sold_window_7j,categorie,Beaute & Soins,0.22345354478190405,0.6187944317037343,0.9073739701143375,0.1650333852737598,39
4,LightGBM_L1,units_sold_window_7j,categorie,Bebe & Enfant,0.21606859002551565,0.9260082429664956,1.3922080976758977,0.02896997285333783,42
4,LightGBM_L1,units_sold_window_7j,categorie,Electronique & High-Tech,0.21644966055876463,1.138937499606833,1.8093608726860513,0.057227348752741915,42
4,LightGBM_L1,units_sold_window_7j,categorie,Maison & Cuisine,0.4004915980070172,0.8635600082026309,1.3696816280444288,0.26367651274062825,32
4,LightGBM_L1,units_sold_window_7j,categorie,Mode & Vetements,0.19381060893389823,1.1628636536033894,2.021973831543392,-0.013027595229632476,34
4,LightGBM_L1,units_sold_window_7j,categorie,Sport & Loisirs,0.19455658648460913,0.5447584421569055,0.9688865723719075,0.08559661828451486,30
4,LightGBM_L1,units_sold_window_7j,categorie,Telephonie & Accessoires,0.21038404557996013,0.9309494016913236,1.652640655829518,0.12691069689997675,40
4,LightGBM_L1,units_sold_window_7j,classe_abc,A,0.1701298992548241,1.6682181788042474,1.9769732159632394,0.08513589745053496,36
4,LightGBM_L1,units_sold_window_7j,classe_abc,B,0.20668278547395147,1.686531529467444,2.4734310774619415,0.011562976958600825,50
4,LightGBM_L1,units_sold_window_7j,classe_abc,C,0.2695436444759978,0.57831664565977,1.0882209120885529,0.11370069567181675,213
4,LightGBM_L1,units_sold_window_7j,treatment_group,controle_0pct,0.18118883642040345,0.6270087365600804,1.1147738858395007,0.07716187850260751,76
4,LightGBM_L1,units_sold_window_7j,treatment_group,traitement_10pct,0.25383268367936324,1.0353701571131921,1.6511224203150419,0.10420055181088284,76
4,LightGBM_L1,units_sold_window_7j,treatment_group,traitement_15pct,0.22591659503745515,0.9841298249576813,1.5947610766346574,0.07665999976754719,73
4,LightGBM_L1,units_sold_window_7j,treatment_group,traitement_5pct,0.2121761568647604,0.937589233713198,1.6907522586948172,0.029841771521494708,74
4,LightGBM_Monotone,units_sold_window_7j,categorie,Alimentation & Epicerie,0.145535784666331,0.6367190579151981,1.3123762313976026,-0.003841034538243035,40
4,LightGBM_Monotone,units_sold_window_7j,categorie,Beaute & Soins,0.22178534339948255,0.6141747971062593,0.9640600767165584,0.17004278995839256,39
4,LightGBM_Monotone,units_sold_window_7j,categorie,Bebe & Enfant,0.19941975446348734,0.8546560905578028,1.3353681477317663,0.033011273609898036,42
4,LightGBM_Monotone,units_sold_window_7j,categorie,Electronique & High-Tech,0.18653731441234125,0.9815415829792242,1.6341506673162165,0.05394217198881033,42
4,LightGBM_Monotone,units_sold_window_7j,categorie,Maison & Cuisine,0.2915905023827261,0.6287420207627532,1.0140451750701815,0.13765041940656042,32
4,LightGBM_Monotone,units_sold_window_7j,categorie,Mode & Vetements,0.17012405300085354,1.0207443180051212,1.7961269329637044,-0.0031913334822000184,34
4,LightGBM_Monotone,units_sold_window_7j,categorie,Sport & Loisirs,0.1597266610998793,0.44723465107966204,0.7011813791187039,0.08406881856352988,30
4,LightGBM_Monotone,units_sold_window_7j,categorie,Telephonie & Accessoires,0.17774458934722537,0.7865198078614724,1.3202546920985188,0.10704754271613558,40
4,LightGBM_Monotone,units_sold_window_7j,classe_abc,A,0.1583614566350874,1.5528220608940515,1.8957833218109696,0.09492665670925969,36
4,LightGBM_Monotone,units_sold_window_7j,classe_abc,B,0.1818929896951715,1.4842467959125996,2.096975628184435,0.013596430789980043,50
4,LightGBM_Monotone,units_sold_window_7j,classe_abc,C,0.21035192785103354,0.45131845553015176,0.8934003185687106,0.0686111130825349,213
4,LightGBM_Monotone,units_sold_window_7j,treatment_group,controle_0pct,0.14871108325261229,0.514618617045224,1.0050133813452429,0.0319996840787406,76
4,LightGBM_Monotone,units_sold_window_7j,treatment_group,traitement_10pct,0.20330064048596164,0.8292526125085277,1.272885605449844,0.08703917789066644,76
4,LightGBM_Monotone,units_sold_window_7j,treatment_group,traitement_15pct,0.19972338311205737,0.8700278880771815,1.3982390120154047,0.06699810535586004,73
4,LightGBM_Monotone,units_sold_window_7j,treatment_group,traitement_5pct,0.1853165618960819,0.8188988613516051,1.5449822994329512,0.04192132323370063,74
4,CatBoost_Poisson,units_sold_window_7j,categorie,Alimentation & Epicerie,0.14646517800342396,0.6407851537649798,1.3288113867669518,-0.012588102791463116,40
4,CatBoost_Poisson,units_sold_window_7j,categorie,Beaute & Soins,0.22269543248368204,0.6166950438009656,1.008176493896547,0.16342993800389868,39
4,CatBoost_Poisson,units_sold_window_7j,categorie,Bebe & Enfant,0.22446110773445377,0.9619761760048019,1.4092300246634784,0.05825792577262331,42
4,CatBoost_Poisson,units_sold_window_7j,categorie,Electronique & High-Tech,0.18998674678574332,0.999692167610697,1.593745482397029,0.05664456957528063,42
4,CatBoost_Poisson,units_sold_window_7j,categorie,Maison & Cuisine,0.31569390286558924,0.6807149780539268,1.0764543553467898,0.16371221357036797,32
4,CatBoost_Poisson,units_sold_window_7j,categorie,Mode & Vetements,0.17145472531221842,1.0287283518733104,1.7387364924099002,-0.0032270087104120065,34
4,CatBoost_Poisson,units_sold_window_7j,categorie,Sport & Loisirs,0.1836338499215374,0.5141747797803047,0.831377771574393,0.10833297994277633,30
4,CatBoost_Poisson,units_sold_window_7j,categorie,Telephonie & Accessoires,0.17854334404405814,0.7900542973949574,1.354156951687843,0.1040709918453241,40
4,CatBoost_Poisson,units_sold_window_7j,classe_abc,A,0.15350081773416765,1.5051607961155886,1.809648178747439,0.09850759785087752,36
4,CatBoost_Poisson,units_sold_window_7j,classe_abc,B,0.19474229127652926,1.5890970968164788,2.1699371547072817,0.021758060687272967,50
4,CatBoost_Poisson,units_sold_window_7j,classe_abc,C,0.2236739569810247,0.4799014006588183,0.9217998934187588,0.07212317256149677,213
4,CatBoost_Poisson,units_sold_window_7j,treatment_group,controle_0pct,0.15709713307502457,0.5436387631412035,1.0317055174762781,0.03881327566811329,76
4,CatBoost_Poisson,units_sold_window_7j,treatment_group,traitement_10pct,0.21169592171471266,0.8634965227836964,1.2616570293415503,0.08039030023112545,76
4,CatBoost_Poisson,units_sold_window_7j,treatment_group,traitement_15pct,0.20015943618610324,0.8719274069476827,1.4059326219887183,0.08168720866007699,73
4,CatBoost_Poisson,units_sold_window_7j,treatment_group,traitement_5pct,0.19959223059278355,0.8819818838356787,1.5945363855704984,0.04741695332141892,74
4,Hurdle_zero_positif,units_sold_window_7j,categorie,Alimentation & Epicerie,0.1301041047096094,0.5692054581045412,1.2435782701169589,-0.008831113914230852,40
4,Hurdle_zero_positif,units_sold_window_7j,categorie,Beaute & Soins,0.21971202768222292,0.6084333074276943,0.9251349702959266,0.1629322911909884,39
4,Hurdle_zero_positif,units_sold_window_7j,categorie,Bebe & Enfant,0.19694943077613722,0.844068989040588,1.2924827852123575,0.02790658312593267,42
4,Hurdle_zero_positif,units_sold_window_7j,categorie,Electronique & High-Tech,0.1786615225270331,0.9400999161541505,1.5097444654635686,0.05472272872716901,42
4,Hurdle_zero_positif,units_sold_window_7j,categorie,Maison & Cuisine,0.35062154934742706,0.7560277157803896,1.169351006067403,0.22471694593041872,32
4,Hurdle_zero_positif,units_sold_window_7j,categorie,Mode & Vetements,0.16080227251698131,0.9648136351018879,1.6477587055399183,0.00718234900147485,34
4,Hurdle_zero_positif,units_sold_window_7j,categorie,Sport & Loisirs,0.12776341363945307,0.3577375581904686,0.5595606377305391,0.07344820953520899,30
4,Hurdle_zero_positif,units_sold_window_7j,categorie,Telephonie & Accessoires,0.1716755952145367,0.759664508824325,1.2657621888806176,0.1071362230521183,40
4,Hurdle_zero_positif,units_sold_window_7j,classe_abc,A,0.14659592297462581,1.4374544669456364,1.7226244205859937,0.09985249029970254,36
4,Hurdle_zero_positif,units_sold_window_7j,classe_abc,B,0.17553277045361906,1.4323474069015316,2.043233181706135,0.011640457901377318,50
4,Hurdle_zero_positif,units_sold_window_7j,classe_abc,C,0.21046332116858854,0.45155745433823924,0.8533651723982543,0.07718674873552274,213
4,Hurdle_zero_positif,units_sold_window_7j,treatment_group,controle_0pct,0.14638078613504624,0.5065545625462784,1.0247595300540213,0.04656573335174574,76
4,Hurdle_zero_positif,units_sold_window_7j,treatment_group,traitement_10pct,0.18590068262097142,0.7582791001644887,1.0952881245858788,0.07428238412683659,76
4,Hurdle_zero_positif,units_sold_window_7j,treatment_group,traitement_15pct,0.19725968452147916,0.8592956120250735,1.3476042947926117,0.07487996492875536,73
4,Hurdle_zero_positif,units_sold_window_7j,treatment_group,traitement_5pct,0.18560101188169967,0.8201558227745377,1.5028197035256616,0.04949671031656929,74
4,S_learner,units_sold_window_7j,categorie,Alimentation & Epicerie,0.1359323798969346,0.5947041620490888,1.2353493274301266,0.0017106366992893163,40
4,S_learner,units_sold_window_7j,categorie,Beaute & Soins,0.21860462395798164,0.6053666509605645,0.9626760421293301,0.16447773914897088,39
4,S_learner,units_sold_window_7j,categorie,Bebe & Enfant,0.20824043589927094,0.8924590109968755,1.3593488471665005,0.03650392919792218,42
4,S_learner,units_sold_window_7j,categorie,Electronique & High-Tech,0.18830383277109686,0.9908368343431524,1.6148237400403196,0.05529394414049802,42
4,S_learner,units_sold_window_7j,categorie,Maison & Cuisine,0.28514498926569265,0.6148438831041498,1.0029721512667078,0.14378549410893945,32
4,S_learner,units_sold_window_7j,categorie,Mode & Vetements,0.17617602613371003,1.05705615680226,1.7983072911857734,0.001810790785776891,34
4,S_learner,units_sold_window_7j,categorie,Sport & Loisirs,0.1666824768289683,0.4667109351211112,0.7259790954357125,0.0896066354240662,30
4,S_learner,units_sold_window_7j,categorie,Telephonie & Accessoires,0.17674598821643628,0.7821009978577306,1.3197421562073521,0.09542436281923398,40
4,S_learner,units_sold_window_7j,classe_abc,A,0.15536465093929558,1.5234367161547595,1.8384513324753777,0.0883091298070691,36
4,S_learner,units_sold_window_7j,classe_abc,B,0.18573652580482766,1.5156100505673935,2.125810056523661,0.01673825255142549,50
4,S_learner,units_sold_window_7j,classe_abc,C,0.21175481098975482,0.4543283972878777,0.8783001215145526,0.07343318666675018,213
4,S_learner,units_sold_window_7j,treatment_group,controle_0pct,0.15065135327588858,0.5213329725205091,1.0155761605471134,0.029592390073412474,76
4,S_learner,units_sold_window_7j,treatment_group,traitement_10pct,0.20852789460720483,0.8505743069504408,1.2658060899460943,0.08952433165452864,76
4,S_learner,units_sold_window_7j,treatment_group,traitement_15pct,0.19885263514032414,0.8662347667756586,1.3816625884148848,0.06985439416757824,73
4,S_learner,units_sold_window_7j,treatment_group,traitement_5pct,0.1831684456203171,0.8094065097005904,1.5264601515989835,0.04223931933357978,74
4,T_learner,units_sold_window_7j,categorie,Alimentation & Epicerie,0.10621945952443453,0.46471013541940104,1.0860319009892683,-0.026902067682041068,40
4,T_learner,units_sold_window_7j,categorie,Beaute & Soins,0.21709828200488956,0.6011952424750788,1.0264835587062742,0.15561240773973056,39
4,T_learner,units_sold_window_7j,categorie,Bebe & Enfant,0.18869958346413596,0.8087125005605826,1.2760660088415838,0.00744466929770744,42
4,T_learner,units_sold_window_7j,categorie,Electronique & High-Tech,0.17615698025048895,0.9269212532228108,1.3679441744813428,0.05383985036483471,42
4,T_learner,units_sold_window_7j,categorie,Maison & Cuisine,0.22386029082693612,0.482698752095581,0.783404321023517,0.08894769582833192,32
4,T_learner,units_sold_window_7j,categorie,Mode & Vetements,0.14189735277069437,0.8513841166241664,1.3682008984724199,-0.020523394560833675,34
4,T_learner,units_sold_window_7j,categorie,Sport & Loisirs,0.1733519183299425,0.485385371323839,0.7358358258746999,0.0026344727644956865,30
4,T_learner,units_sold_window_7j,categorie,Telephonie & Accessoires,0.1344797815834851,0.5950730335069215,1.0369961604213171,0.07455683414805,40
4,T_learner,units_sold_window_7j,classe_abc,A,0.13747682227569008,1.3480366184255166,1.5422835449378933,0.08608058583169997,36
4,T_learner,units_sold_window_7j,classe_abc,B,0.16191634488314435,1.3212373742464578,1.8809789698327593,-0.0016207982937422056,50
4,T_learner,units_sold_window_7j,classe_abc,C,0.18183447061014757,0.3901331129992368,0.7356283589446228,0.02402677982313693,213
4,T_learner,units_sold_window_7j,treatment_group,controle_0pct,0.14027910746433164,0.48543954293577923,0.9325167874990895,0.017499705439070406,76
4,T_learner,units_sold_window_7j,treatment_group,traitement_10pct,0.16020551159579957,0.653469849930235,0.9624713983904951,0.008989063185065945,76
4,T_learner,units_sold_window_7j,treatment_group,traitement_15pct,0.1859790183163461,0.8101551756794255,1.2248615144612547,0.0711051003388676,73
4,T_learner,units_sold_window_7j,treatment_group,traitement_5pct,0.15899418459346717,0.702582410298159,1.3345088812930832,0.03273683623336695,74
4,Ensemble_contraint,units_sold_window_7j,categorie,Alimentation & Epicerie,0.11850834209238917,0.5184739966542027,1.187720494269327,-0.013191405378171654,40
4,Ensemble_contraint,units_sold_window_7j,categorie,Beaute & Soins,0.2195318843621983,0.6079344490030107,0.9588673346998288,0.16286249629637053,39
4,Ensemble_contraint,units_sold_window_7j,categorie,Bebe & Enfant,0.1912986030011322,0.8198511557191379,1.2828700657641363,0.022787508677846055,42
4,Ensemble_contraint,units_sold_window_7j,categorie,Electronique & High-Tech,0.17730622609880786,0.9329684754246795,1.4657380073148887,0.05416825036027135,42
4,Ensemble_contraint,units_sold_window_7j,categorie,Maison & Cuisine,0.2793295282299312,0.6023042952457891,0.9409243061025727,0.15043835372177036,32
4,Ensemble_contraint,units_sold_window_7j,categorie,Mode & Vetements,0.15401037984925237,0.9240622790955142,1.573854608686473,-0.005510793013852914,34
4,Ensemble_contraint,units_sold_window_7j,categorie,Sport & Loisirs,0.1435297644222824,0.4018833403823907,0.6254018421714886,0.05338383362107817,30
4,Ensemble_contraint,units_sold_window_7j,categorie,Telephonie & Accessoires,0.1575345447106908,0.6970903603448069,1.1849857644923312,0.096246866638768,40
4,Ensemble_contraint,units_sold_window_7j,classe_abc,A,0.1451809645552242,1.4235800135553929,1.6710588361268253,0.09361991094688743,36
4,Ensemble_contraint,units_sold_window_7j,classe_abc,B,0.16913621596603404,1.3801515222828378,1.9817118621503043,0.00787203013253841,50
4,Ensemble_contraint,units_sold_window_7j,classe_abc,C,0.19352809813034258,0.41522225749092284,0.7967155099271723,0.05660821388039819,213
4,Ensemble_contraint,units_sold_window_7j,treatment_group,controle_0pct,0.14319246718349446,0.4955213009113032,0.9686738475182569,0.0320217076231856,76
4,Ensemble_contraint,units_sold_window_7j,treatment_group,traitement_10pct,0.17522839699511347,0.7147474087958576,1.0615896021770315,0.05677020840085634,76
4,Ensemble_contraint,units_sold_window_7j,treatment_group,traitement_15pct,0.190092613629372,0.8280746730704149,1.2908366728784044,0.07099439020782769,73
4,Ensemble_contraint,units_sold_window_7j,treatment_group,traitement_5pct,0.17207622133277697,0.7603908699434875,1.4402043262278261,0.04138495659454563,74
5,baseline_moyenne_produit,units_sold_window_7j,categorie,Alimentation & Epicerie,0.11372926969841735,0.48619262796073415,0.8703739524482542,-0.005975500298750316,40
5,baseline_moyenne_produit,units_sold_window_7j,categorie,Beaute & Soins,0.14565290134731274,0.43695870404193815,0.7715621102496831,0.011774657084453067,39
5,baseline_moyenne_produit,units_sold_window_7j,categorie,Bebe & Enfant,0.10942243220273086,0.48197976089298117,0.7290204567714342,-0.025212917432618775,42
5,baseline_moyenne_produit,units_sold_window_7j,categorie,Electronique & High-Tech,0.1478146144573563,0.8129803795154597,1.320764811359926,-0.0324601775115129,42
5,baseline_moyenne_produit,units_sold_window_7j,categorie,Maison & Cuisine,0.1374217956683234,0.3091990402537277,0.5366059780261395,-0.04831717296538204,32
5,baseline_moyenne_produit,units_sold_window_7j,categorie,Mode & Vetements,0.12429502764358008,0.6836226520396904,1.2519497505857484,0.05522530459461831,34
5,baseline_moyenne_produit,units_sold_window_7j,categorie,Sport & Loisirs,0.10297985790599379,0.29520892599718224,0.49868840698779565,-0.013827753087663703,30
5,baseline_moyenne_produit,units_sold_window_7j,categorie,Telephonie & Accessoires,0.16535116330725097,0.7541626228891691,1.2744074168564925,0.008485618043658785,41
5,baseline_moyenne_produit,units_sold_window_7j,classe_abc,A,0.12569796138407696,1.3163369844943615,1.7116694077259316,-0.013104631483933756,36
5,baseline_moyenne_produit,units_sold_window_7j,classe_abc,B,0.1086787839032373,0.8868188766504165,1.3177061976059976,-0.013398362778266663,50
5,baseline_moyenne_produit,units_sold_window_7j,classe_abc,C,0.15978452322559158,0.3367421494146813,0.6605373368566314,0.012962374711502895,214
5,baseline_moyenne_produit,units_sold_window_7j,treatment_group,controle_0pct,0.09261924761124041,0.3205113437073188,0.6489636151740109,-0.008629223213464394,76
5,baseline_moyenne_produit,units_sold_window_7j,treatment_group,traitement_10pct,0.13461545473489264,0.5629373561640965,0.9008971419767898,-0.015276127940619307,77
5,baseline_moyenne_produit,units_sold_window_7j,treatment_group,traitement_15pct,0.1509065063343653,0.6718440350502566,1.0695949417708297,0.014076573757856127,73
5,baseline_moyenne_produit,units_sold_window_7j,treatment_group,traitement_5pct,0.14430135626993634,0.6357059749189087,1.2060906314217996,-0.005973725942854916,74
5,baseline_mediane_produit,units_sold_window_7j,categorie,Alimentation & Epicerie,0.11403508771929824,0.4875,0.9519716382329886,-0.014619883040935672,40
5,baseline_mediane_produit,units_sold_window_7j,categorie,Beaute & Soins,0.14102564102564102,0.4230769230769231,0.820412654142367,0.01282051282051282,39
5,baseline_mediane_produit,units_sold_window_7j,categorie,Bebe & Enfant,0.0891891891891892,0.39285714285714285,0.6857390868530795,-0.02972972972972973,42
5,baseline_mediane_produit,units_sold_window_7j,categorie,Electronique & High-Tech,0.14285714285714285,0.7857142857142857,1.318368399991155,-0.03896103896103896,42
5,baseline_mediane_produit,units_sold_window_7j,categorie,Maison & Cuisine,0.11805555555555555,0.265625,0.6187184335382291,-0.0763888888888889,32
5,baseline_mediane_produit,units_sold_window_7j,categorie,Mode & Vetements,0.11229946524064172,0.6176470588235294,1.2947859237091257,0.0481283422459893,34
5,baseline_mediane_produit,units_sold_window_7j,categorie,Sport & Loisirs,0.0872093023255814,0.25,0.5552777082985894,-0.005813953488372093,30
5,baseline_mediane_produit,units_sold_window_7j,categorie,Telephonie & Accessoires,0.16310160427807488,0.7439024390243902,1.3089746499250248,0.013368983957219251,41
5,baseline_mediane_produit,units_sold_window_7j,classe_abc,A,0.1259946949602122,1.3194444444444444,1.742045413363906,-0.011936339522546418,36
5,baseline_mediane_produit,units_sold_window_7j,classe_abc,B,0.10416666666666667,0.85,1.3838352503098048,-0.00857843137254902,50
5,baseline_mediane_produit,units_sold_window_7j,classe_abc,C,0.13968957871396895,0.29439252336448596,0.6801594095724226,-0.004434589800443459,214
5,baseline_mediane_produit,units_sold_window_7j,treatment_group,controle_0pct,0.0741444866920152,0.2565789473684211,0.6150524153958022,-0.0019011406844106464,76
5,baseline_mediane_produit,units_sold_window_7j,treatment_group,traitement_10pct,0.11956521739130435,0.5,0.9027375393407904,-0.020186335403726708,77
5,baseline_mediane_produit,units_sold_window_7j,treatment_group,traitement_15pct,0.1476923076923077,0.6575342465753424,1.1467643581619917,0.0,73
5,baseline_mediane_produit,units_sold_window_7j,treatment_group,traitement_5pct,0.1441717791411043,0.6351351351351351,1.2547208152909253,-0.009202453987730062,74
5,GLM_Poisson,units_sold_window_7j,categorie,Alimentation & Epicerie,0.35610373710850474,1.5223434761388577,2.2951882852357137,-0.06291956115093061,40
