window,model,target,segment_type,segment_value,wape_micro,mae,rmse,forecast_bias,n
1,GLM_Tweedie,revenue_window_xof_7j,treatment_group,traitement_5pct,0.3027683209078568,113838.33675693508,311242.1329769388,0.05574407763394543,56
1,LightGBM_Poisson,revenue_window_xof_7j,categorie,Alimentation & Epicerie,0.25183502569857763,9611.890742771231,12465.437919625138,0.10957648505226275,39
1,LightGBM_Poisson,revenue_window_xof_7j,categorie,Bebe & Enfant,0.2733475962279932,27284.06666025123,38164.03046876679,0.11073533288482021,42
1,LightGBM_Poisson,revenue_window_xof_7j,categorie,Electronique & High-Tech,0.14874498755686147,180114.99731798648,306262.9767962454,0.05304999936277237,42
1,LightGBM_Poisson,revenue_window_xof_7j,categorie,Mode & Vetements,0.17603437537299732,20200.538690068326,27899.166981244707,-0.014098163694680612,32
1,LightGBM_Poisson,revenue_window_xof_7j,categorie,Sport & Loisirs,0.23799137303224793,32256.275636312705,45812.32500048413,0.09805218283041475,29
1,LightGBM_Poisson,revenue_window_xof_7j,categorie,Telephonie & Accessoires,0.1742463176519087,108778.63568067992,200978.7985111347,0.030749399650689964,41
1,LightGBM_Poisson,revenue_window_xof_7j,classe_abc,A,0.14599918845222407,327173.54992598406,408771.958266248,0.03926549812340826,33
1,LightGBM_Poisson,revenue_window_xof_7j,classe_abc,B,0.16077565467989793,48975.22845897678,58608.46714116758,0.02913049398027382,39
1,LightGBM_Poisson,revenue_window_xof_7j,classe_abc,C,0.6197404183221904,15821.154660389699,25627.89083829135,0.3062627995263814,153
1,LightGBM_Poisson,revenue_window_xof_7j,treatment_group,controle_0pct,0.1575937368482783,67436.44142409138,155674.380924921,-0.06732960836482206,53
1,LightGBM_Poisson,revenue_window_xof_7j,treatment_group,traitement_10pct,0.163518256731143,67504.24973079388,164131.48214259619,0.14762943648486274,59
1,LightGBM_Poisson,revenue_window_xof_7j,treatment_group,traitement_15pct,0.18328087205419016,69598.70536120627,170003.59581731222,0.012860206719187686,57
1,LightGBM_Poisson,revenue_window_xof_7j,treatment_group,traitement_5pct,0.17113745071198186,64346.23902347775,148044.5428941146,0.09968361631577272,56
1,LightGBM_Tweedie,revenue_window_xof_7j,categorie,Alimentation & Epicerie,0.13910162392043116,5309.148747503987,10144.239792953082,-0.03064311276958348,39
1,LightGBM_Tweedie,revenue_window_xof_7j,categorie,Bebe & Enfant,0.2451574068203543,24470.275657232483,37302.921996456695,0.06103131159696131,42
1,LightGBM_Tweedie,revenue_window_xof_7j,categorie,Electronique & High-Tech,0.1572107058257946,190366.1180337069,339024.61852527835,0.07057961994120295,42
1,LightGBM_Tweedie,revenue_window_xof_7j,categorie,Mode & Vetements,0.14952642449518455,17158.661862505098,25967.425451716117,-0.007581464455890822,32
1,LightGBM_Tweedie,revenue_window_xof_7j,categorie,Sport & Loisirs,0.20218019944548668,27402.590936078253,45433.852278722814,0.05315397383590877,29
1,LightGBM_Tweedie,revenue_window_xof_7j,categorie,Telephonie & Accessoires,0.17135268507727272,106972.19633738842,204638.01937408486,0.037058961291569034,41
1,LightGBM_Tweedie,revenue_window_xof_7j,classe_abc,A,0.15510460877674626,347578.1338330856,442668.84794945066,0.058721815115299426,33
1,LightGBM_Tweedie,revenue_window_xof_7j,classe_abc,B,0.1619204741874782,49323.96158676076,59740.5563845475,0.02713713981258863,39
1,LightGBM_Tweedie,revenue_window_xof_7j,classe_abc,C,0.40095486208922876,10235.848263895252,23220.879332189983,0.06771359940425435,153
1,LightGBM_Tweedie,revenue_window_xof_7j,treatment_group,controle_0pct,0.1471332725648925,62960.270600155156,149417.61675189307,-0.06794774220376357,53
1,LightGBM_Tweedie,revenue_window_xof_7j,treatment_group,traitement_10pct,0.17695597303681762,73051.66061593608,197111.53802862897,0.15756462608809585,59
1,LightGBM_Tweedie,revenue_window_xof_7j,treatment_group,traitement_15pct,0.1759215407529125,66804.08786974385,175379.12296735955,0.01387857680308092,57
1,LightGBM_Tweedie,revenue_window_xof_7j,treatment_group,traitement_5pct,0.16646566051573802,62589.68528620744,161435.88466368153,0.11076703225845,56
1,LightGBM_L1,revenue_window_xof_7j,categorie,Alimentation & Epicerie,0.13057126988697396,4983.567225476601,8587.046540078009,-0.01533663441265498,39
1,LightGBM_L1,revenue_window_xof_7j,categorie,Bebe & Enfant,0.2032459571283163,20286.903266163237,32055.15963141654,0.04190328214018331,42
1,LightGBM_L1,revenue_window_xof_7j,categorie,Electronique & High-Tech,0.1482753297913952,179546.2897026459,311770.71453962516,0.0346369014626846,42
1,LightGBM_L1,revenue_window_xof_7j,categorie,Mode & Vetements,0.16616005562227026,19067.42717284324,30971.22087390459,-0.03392340258792876,32
